,answer_llm,answer_orig,document,question,course
861,"C:\Users\AppData\....\Python\PythonXX\
C:\Users\AppData\....\Python\PythonXX\Scripts\ 
","This error happens because pipenv is already installed but you can't access it from the path.
This error comes out if you run.
pipenv  --version
pipenv shell
Solution for Windows
Open this option
Click here
Click in Edit Button
Make sure the next two locations are on the PATH, otherwise, add it.
C:\Users\AppData\....\Python\PythonXX\
C:\Users\AppData\....\Python\PythonXX\Scripts\
Added by Alejandro Aponte
Note: this answer assumes you don’t use Anaconda. For Windows, using Anaconda would be a better choice and less prone to errors.",9dd8efd2,What are the PATH locations I need to add to resolve the 'pipenv' command issue on Windows?,machine-learning-zoomcamp
862,"Yes. 
","This error happens because pipenv is already installed but you can't access it from the path.
This error comes out if you run.
pipenv  --version
pipenv shell
Solution for Windows
Open this option
Click here
Click in Edit Button
Make sure the next two locations are on the PATH, otherwise, add it.
C:\Users\AppData\....\Python\PythonXX\
C:\Users\AppData\....\Python\PythonXX\Scripts\
Added by Alejandro Aponte
Note: this answer assumes you don’t use Anaconda. For Windows, using Anaconda would be a better choice and less prone to errors.",9dd8efd2,Is using Anaconda a recommended solution for resolving 'pipenv' command issues on Windows?,machine-learning-zoomcamp
863,"NONE 
","Following the instruction from video week-5.6, using pipenv to install python libraries throws below error
Solution to this error is to make sure that you are working with python==3.9 (as informed in the very first lesson of the zoomcamp) and not python==3.10.
Added by Hareesh Tummala",9531dc92,What causes the AttributeError: module ‘collections’ has no attribute ‘MutableMapping’?,machine-learning-zoomcamp
864,"Problem: If you run pipenv install and get this message. Maybe manually change Pipfile and Pipfile.lock.
Solution: Run: ` pipenv lock` for fix this problem and dependency files 
","Following the instruction from video week-5.6, using pipenv to install python libraries throws below error
Solution to this error is to make sure that you are working with python==3.9 (as informed in the very first lesson of the zoomcamp) and not python==3.10.
Added by Hareesh Tummala",9531dc92,How can I resolve the pipenv installation error mentioned in week-5.6?,machine-learning-zoomcamp
865,"Python==3.9. 
","Following the instruction from video week-5.6, using pipenv to install python libraries throws below error
Solution to this error is to make sure that you are working with python==3.9 (as informed in the very first lesson of the zoomcamp) and not python==3.10.
Added by Hareesh Tummala",9531dc92,Which Python version should I use to avoid the MutableMapping error?,machine-learning-zoomcamp
866,"NONE 
","Following the instruction from video week-5.6, using pipenv to install python libraries throws below error
Solution to this error is to make sure that you are working with python==3.9 (as informed in the very first lesson of the zoomcamp) and not python==3.10.
Added by Hareesh Tummala",9531dc92,Is Python 3.10 supported in this course for deploying ML models?,machine-learning-zoomcamp
867,"NONE 
","Following the instruction from video week-5.6, using pipenv to install python libraries throws below error
Solution to this error is to make sure that you are working with python==3.9 (as informed in the very first lesson of the zoomcamp) and not python==3.10.
Added by Hareesh Tummala",9531dc92,What should I verify if I encounter library installation issues using pipenv?,machine-learning-zoomcamp
868,"After entering `pipenv shell` don’t forget to use `exit` before `pipenv --rm`, as it may cause errors when trying to install packages. It is unclear whether you are “in the shell”(using Windows) at the moment as there are no clear markers for it.
It can also mess up PATH, if that’s the case, here’s terminal commands for fixing that:
# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message. 
","After entering `pipenv shell` don’t forget to use `exit` before `pipenv --rm`, as it may cause errors when trying to install packages, it is unclear whether you are “in the shell”(using Windows) at the moment as there are no clear markers for it.
It can also mess up PATH, if that’s the case, here’s terminal commands for fixing that:
# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message.
Added by Andrii Larkin",14e0e697,What should I do after entering `pipenv shell` to avoid installation errors?,machine-learning-zoomcamp
869,"# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message. 
","After entering `pipenv shell` don’t forget to use `exit` before `pipenv --rm`, as it may cause errors when trying to install packages, it is unclear whether you are “in the shell”(using Windows) at the moment as there are no clear markers for it.
It can also mess up PATH, if that’s the case, here’s terminal commands for fixing that:
# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message.
Added by Andrii Larkin",14e0e697,How can I fix the PATH if it gets messed up after using `pipenv --rm`?,machine-learning-zoomcamp
870,"NONE 
","After entering `pipenv shell` don’t forget to use `exit` before `pipenv --rm`, as it may cause errors when trying to install packages, it is unclear whether you are “in the shell”(using Windows) at the moment as there are no clear markers for it.
It can also mess up PATH, if that’s the case, here’s terminal commands for fixing that:
# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message.
Added by Andrii Larkin",14e0e697,Why is it important to exit the shell before using `pipenv --rm`?,machine-learning-zoomcamp
871,"# for Windows
set VIRTUAL_ENV """" 
","After entering `pipenv shell` don’t forget to use `exit` before `pipenv --rm`, as it may cause errors when trying to install packages, it is unclear whether you are “in the shell”(using Windows) at the moment as there are no clear markers for it.
It can also mess up PATH, if that’s the case, here’s terminal commands for fixing that:
# for Windows
set VIRTUAL_ENV """"
# for Unix
export VIRTUAL_ENV=""""
Also manually re-creating removed folder at `C:\Users\username\.virtualenvs\removed-envname` can help, removed-envname can be seen at the error message.
Added by Andrii Larkin",14e0e697,What are the terminal commands to reset the virtual environment PATH for Windows?,machine-learning-zoomcamp
