,answer_llm,answer_orig,document,question,course
944,"The error ""the environment variable LANG is not set!"" is not a fatal error and you can proceed without addressing it. 
","Q2.1: Use Pipenv to install Scikit-Learn version 1.3.1
This is an error I got while executing the above step in the ml-zoomcamp conda environment. The error is not fatal and just warns you that explicit language specifications are not set out in our bash profile. A quick-fix is here:
https://stackoverflow.com/questions/49436922/getting-error-while-trying-to-run-this-command-pipenv-install-requests-in-ma
But one can proceed without addressing it.
Added by Abhirup Ghosh",d42eb923,Is the error 'the environment variable LANG is not set!' fatal while executing steps in the ml-zoomcamp conda environment?,machine-learning-zoomcamp
945,"The warning about the LANG environment variable not being set is a non-fatal error. You can ignore the warning, or fix it using the instructions found on the provided Stack Overflow link. 
","Q2.1: Use Pipenv to install Scikit-Learn version 1.3.1
This is an error I got while executing the above step in the ml-zoomcamp conda environment. The error is not fatal and just warns you that explicit language specifications are not set out in our bash profile. A quick-fix is here:
https://stackoverflow.com/questions/49436922/getting-error-while-trying-to-run-this-command-pipenv-install-requests-in-ma
But one can proceed without addressing it.
Added by Abhirup Ghosh",d42eb923,How can I fix the warning about the environment variable LANG not being set when using Pipenv?,machine-learning-zoomcamp
946,"The warning about the LANG environment variable not being set is not fatal. You can proceed without addressing it. 
","Q2.1: Use Pipenv to install Scikit-Learn version 1.3.1
This is an error I got while executing the above step in the ml-zoomcamp conda environment. The error is not fatal and just warns you that explicit language specifications are not set out in our bash profile. A quick-fix is here:
https://stackoverflow.com/questions/49436922/getting-error-while-trying-to-run-this-command-pipenv-install-requests-in-ma
But one can proceed without addressing it.
Added by Abhirup Ghosh",d42eb923,Can I ignore the warning about the environment variable LANG not being set during model deployment?,machine-learning-zoomcamp
947,"Abhirup Ghosh added the explanation regarding the warning ""the environment variable LANG is not set!"" in the FAQ. 
","Q2.1: Use Pipenv to install Scikit-Learn version 1.3.1
This is an error I got while executing the above step in the ml-zoomcamp conda environment. The error is not fatal and just warns you that explicit language specifications are not set out in our bash profile. A quick-fix is here:
https://stackoverflow.com/questions/49436922/getting-error-while-trying-to-run-this-command-pipenv-install-requests-in-ma
But one can proceed without addressing it.
Added by Abhirup Ghosh",d42eb923,Who added the explanation regarding the warning 'the environment variable LANG is not set!' in the FAQ?,machine-learning-zoomcamp
948,"The image you should be using for Module 5 Homework Question 6 is ""model2.bin"". There is also a ""dv.bin"" file that should be used. 
","The provided image FROM svizor/zoomcamp-model:3.10.12-slim has a model and dictvectorizer that should be used for question 6. ""model2.bin"", ""dv.bin""
Added by Quinn Avila",42aebe10,What image should be used for Module 5 HW Question 6?,machine-learning-zoomcamp
949,"The files provided are ""model2.bin"" and ""dv.bin"". 
","The provided image FROM svizor/zoomcamp-model:3.10.12-slim has a model and dictvectorizer that should be used for question 6. ""model2.bin"", ""dv.bin""
Added by Quinn Avila",42aebe10,What files are provided in the svizor/zoomcamp-model:3.10.12-slim image for question 6?,machine-learning-zoomcamp
950,"Quinn Avila added the information about the provided image in Module 5. 
","The provided image FROM svizor/zoomcamp-model:3.10.12-slim has a model and dictvectorizer that should be used for question 6. ""model2.bin"", ""dv.bin""
Added by Quinn Avila",42aebe10,Who added the information about the provided image in Module 5?,machine-learning-zoomcamp
951,"""model2.bin"" is a model file used in Module 5 Homework Question 6. It is part of the provided image 'svizor/zoomcamp-model:3.10.12-slim', which also includes a dictvectorizer (""dv.bin""). 
","The provided image FROM svizor/zoomcamp-model:3.10.12-slim has a model and dictvectorizer that should be used for question 6. ""model2.bin"", ""dv.bin""
Added by Quinn Avila",42aebe10,What is the purpose of the file model2.bin in Module 5 HW Question 6?,machine-learning-zoomcamp
952,"The `zoomcamp-model:3.10.12-slim` image is used for Module 5 Homework Question 6. 
","The provided image FROM svizor/zoomcamp-model:3.10.12-slim has a model and dictvectorizer that should be used for question 6. ""model2.bin"", ""dv.bin""
Added by Quinn Avila",42aebe10,Which version of the zoomcamp-model image is mentioned for Module 5 HW Question 6?,machine-learning-zoomcamp
953,"The terminal used in the Week 5 videos is available at this link: https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO 
","https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO
Added by Dawuta Smit",e4f62713,Where can I find the terminal used in Week 5?,machine-learning-zoomcamp
954,"The Windows Terminal application is demonstrated in the Week 5 videos. It's available for download at this link: https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO 
","https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO
Added by Dawuta Smit",e4f62713,Which terminal is demonstrated in the Week 5 videos?,machine-learning-zoomcamp
955,"Dawuta Smit added the link for the Windows Terminal used in Week 5. 
","https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO
Added by Dawuta Smit",e4f62713,Who added the link for the Windows Terminal used in Week 5?,machine-learning-zoomcamp
956,"The Windows Terminal from the Microsoft Store is used in the videos for Week 5. You can download it here: https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO 
","https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO
Added by Dawuta Smit",e4f62713,Is there a specific terminal recommended for Week 5?,machine-learning-zoomcamp
957,"https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO 
","https://apps.microsoft.com/detail/windows-terminal/9N0DX20HK701?hl=es-419&gl=CO
Added by Dawuta Smit",e4f62713,Can you share the Windows Terminal link mentioned in Week 5?,machine-learning-zoomcamp
958,"Waitress doesn't allow dashes in Python file names. Rename the file, replacing the dash with an underscore (e.g., `q4_predict.py`). 
","Question:
When running
pipenv run waitress-serve --listen=localhost:9696 q4-predict:app
I get the following:
There was an exception (ValueError) importing your module.
It had these arguments:
1. Malformed application 'q4-predict:app'
Answer:
Waitress doesn’t accept a dash in the python file name.
The solution is to rename the file replacing a dash with something else for instance with an underscore eg q4_predict.py
Added by Alex Litvinov",c13d811f,What should I do if waitress-serve shows a Malformed application?,machine-learning-zoomcamp
959,"Waitress doesn't allow dashes in Python file names. Rename the file, replacing the dash with an underscore (e.g., `q4_predict.py`). 
","Question:
When running
pipenv run waitress-serve --listen=localhost:9696 q4-predict:app
I get the following:
There was an exception (ValueError) importing your module.
It had these arguments:
1. Malformed application 'q4-predict:app'
Answer:
Waitress doesn’t accept a dash in the python file name.
The solution is to rename the file replacing a dash with something else for instance with an underscore eg q4_predict.py
Added by Alex Litvinov",c13d811f,How can I solve a ValueError when importing my module with waitress-serve?,machine-learning-zoomcamp
